id,name,sex
91258,Jessica Parratto,F
82583,Darya Vasilvyevna Mullakayeva,F
94440,Eva Piera Piera,F
18000,Gianluca Capitano,M
9287,Carol Bed,M
52172,Sean David Patrick Ireland,M
96920,Joaqun Pujol Simn,M
91104,Park So-Yeon,F
111063,Johan Herluf Skjoldager,M
54715,Jing Xuezhu,F
25301,Adriano Darioli,M
38267,Dorit Ganster,F
100757,Luke Justin Roberts,M
14717,"Ingeborg ""Inge"" Braumller (-Betz, -Machts)",F
110477,Kunwar Digvijay Singh,M
103898,"K'rist'ina ""Saka"" Sant'ana",F
12517,Ludwig Bck,M
88835,James Jerome O'Rourke,M
23622,Toller Shalitoe Montague Cranston,M
56760,Eino Onni Juhani Alpo Kalpala,M
56279,Vello (-Vassili) Kaaristo (-Krassikov),M
52825,Jos Luis Izquierdo Talavera,M
106326,Jerta Schir,F
127718,Wang Chen,F
19071,Rgine Cavagnoud,F
95184,"James Clay ""Jim"" Poindexter",M
43433,L. Guerner,M
41165,David Gmez Martnez,M
76580,Theodor Heinrich Mayer,M
12809,Richard Bohslavsky,M
17483,Jos Luis Calvo lvarez,M
69133,Li Xiaohong,F
107086,Erich Schultze,M
105029,Nuno Herlander Simes do Esprito Santo,M
116008,Ion Suru,M
681,Ahmed Mohamed Achouche,M
117147,Safi J. Taha,M
112526,Song Xiaobo,F
29023,Kevin Doherty,M
103223,"Matthew Morgan ""Matt"" Ryan",M
42162,"Anthony John ""Tony"" Graham",M
9650,Miami Belle Louis,F
37358,Jakob Diemer Fuglsang,M
86418,Anna Maria Nordqvist,F
98754,Jean-Luc Razakarivony,M
119941,Tamerlan Ruslanovich Tmenov,M
19060,Stphane Cauterman,M
14575,Charles William Brand,M
53876,Sameer Ahmad Jawdat,M
104381,Epaminondas Samartzidis,M
110436,Gurbux Singh,M
26266,de Lastic,M
24638,Joo Henrique da Silva,M
63134,Sergey Vladimirovich Kovalenko,M
91480,Dnes Pataky,M
57735,Kazimierz Jzef Kaszuba,M
117370,Rei Takemura,F
131844,Rachel Aba Yankey,F
106389,"Richard Bradley Schlesinger, Jr.",M
85055,"James Julian ""Jim"" Nevin",M
130501,Patrick Wojcicki,M
106058,Curt-Gran Schaumann,M
5246,Paul Arpin,M
7368,Serhiy Pavlovych Baltacha,M
34554,Svetlana Yevgenyevna Feofanova,F
67639,Lee Jang-Hyeong,M
28882,Boena Dobeov (-Kalov),F
65783,Tania Lamarca Celada,F
74895,Yane Mrcia Campos da Fonseca Marques,F
105490,Bekzat Seilkhanovich Sattarkhanov,M
47630,"Robert ""Roby"" Hentges",M
23201,Orlando Cossani,M
61155,Dirk Knappheide,M
40773,Go Un-Ho,M
24021,Csaba Csatls,M
43159,"James Matthew ""Jim"" Gruenwald",M
106990,Beate Schubert,F
2062,Shaye Musa Al-Nafisa,M
85529,Lukas Fredrik Christian Nielsen,M
92524,John Thomas Pennell,M
121182,"Alessandro Emanuele ""Alex"" Treves",M
122985,Ambroise Uwiragiye,M
14514,Charles M Brahm,M
103465,Ashraf Syam Saber,M
42433,Vladimir Grbi,M
126096,Samisoni Viriviri,M
131170,Stephen John Wyatt,M
87991,Nkiru Okosieme,F
4079,Edward Andrei,M
100150,Karin Riediger,F
30506,Guylaine Dumont,F
116137,Aleksey Edmundovich Suvorov,M
122516,Tom Ujfalui,M
56304,Yevgeniya Nikolayevna Kabina-Sidorova,F
112133,Mohamed Selim Soheim,M
118230,Ian David Taylor,M
77175,"Finbar Patrick ""Barry"" McGuigan",M
38915,William Jeremiah Gates,M
59588,Kim Chon-Man,M
120441,Nikolai David Topor-Stanley,M
59695,Kim Ha-Yeon,M
75384,Marcelo Martnez,M
98290,Milan Randl,M
113874,Valery Viktorovich Statsenko,M
4515,John Sren Antman,M
79328,Philip Milanov,M
1841,Dadallah Noor Mohamed Al-Bulushi,M
8761,"Adolf ""Addi"" Baumgarten",M
123588,"Elisabeth Francisca Maria ""Lisette"" van de Ven",F
3116,Carlos Martin Alvarado Reyes,M
77647,Khaterinne Paola Medina Rodrguez,F
126344,Sandra Voetelink,F
13453,Margret Borgs (-Mund),F
46538,Hans Heinrich Haumann,M
85937,Gert Roland Nilsson,M
23714,Jean-Luc Crtier,M
86771,Jonathan N'Senga,M
96123,Washington Augusto Poyet Carreras,M
80436,Tehmasp Rustom Mogul,M
127908,Wang Yiwu,M
30422,Julio Elizardo Dujarric Lembcke,M
35920,Hans Thomas Fogd,M
131697,Bogdan Yanchev,M
19882,Somharuthai Charoensiri,F
66355,Willy Lardon,M
19245,Zlatko Celent,M
118922,Paraskevi Theodorou,F
18398,Alice Carpanese,F
23480,Yvan Covent,M
20791,Marie-Hlne Chisholm,F
115223,Grzegorz Strouhal,M
346,Waheed Abdulridha Waheed Karaawi,M
23073,Luis Coronado Yalibat,M
31874,Ahmed El-Faghei,M
53427,Jang Gyeong-Mu,M
63260,Yelizaveta Aleksandrovna Kozhevnikova,F
35259,Armando Filiput,M
3977,Thure Elof Andersson,M
23028,Oscar Cornelis,M
71837,Bernhard Georg Lund,M
68121,Roger Leigh-Wood (Wood-),M
21146,Jrme Christ,M
109005,Graeme Archibald Sherman,M
17582,"John Archibald ""Jack"" Cameron",M
18839,Carmen Casteiner (-Cagnotto),F
74576,Vazha Margvelashvili,M
91050,Park Ju-Bong,M
102502,Marcel Roy,M
100839,Genevive Robic-Brunet,F
20755,Gheorghe Chiper,M
133727,Zhang Lei,F
112422,Henry James Sommerville,M
15731,Pierre Andr Brunet,M
23472,Gheorghe Covaciu,M
132638,Yu Zhuocheng,M
49885,Fabien Horth,M
14896,Josef Brendle,M
53755,Rachel Jarry,F
106192,John Scherrenburg,M
52577,Vilmos Ivncs,M
13149,Jolto dos Santos Bonfim,M
68220,Dairis Leksis,M
47064,Albert Eduard Heijnneman,M
96606,Vitaly Viktorovich Prokhorov,M
2858,"Terence de la Mesa ""Terry"" Allen",M
5225,Jacques Arnoux,M
7289,Robert John Ballard,M
58445,Antti-Jussi Kemppainen,M
76479,"Elisabeth ""Sissy"" Max-Theurer",F
3746,Linda Widwey Andersen (-Cerup-Simonsen),F
88357,Jean-Louis Ren Olry,M
129932,Shana L. Williams,F
41273,Dmitry Mikhaylovich Goncharuk,M
54675,Jin Chang-Uk,M
92429,Jos Jacques Pena,M
130828,Collier Towning Woolard,M
45886,Derradji Harek,M
20358,Julius Chepkwony,M
67530,Lee Fu-An,M
115803,John Harold Summers,M
64527,Nikola Kuljaa,M
79813,Hugo Miranda Araya,M
91181,Michael Finlay Parkhurst,M
87097,Asako O,F
123196,Amaya Valdemoro Madariaga,F
90013,Bruno Bitencourt Paes,M
127742,Wang Fang,F
51829,Fumio Imamura,M
18306,Karl Viktor Carlund,M
128992,Isabelle Regina Werth,F
23402,Jean-Franois Court,M
73295,Mauno Kalevi Maisala,M
90439,Pan Shenghua,M
104077,Nasiba Salayeva-Surkieva,F
12370,Kristian Blummenfeldt,M
775,Shuaib Adam,M
132217,Mithat Yldrm,M
36560,"Charles Merrick ""Charlie"" Francis",M
79084,Abraham Mieses,M
129833,Christa Lee Williams,F
82413,Clement George Mudford,M
87753,Masanobu Ohata,M
47994,Jorge A. Herrera Soto,M
75540,Louis-Charles Marty,M
115209,"Kenneth ""Ken"" Strong",M
112163,Aleksandr Valentinovich Sokolov,M
70542,Rolando Alberto Locatelli,M
98793,Goran Raenovi,M
10220,Paul Bentley,M
95235,Josip Pokupec,M
67660,Lee Jin-Hui,F
122931,Iryna Ustymenko,F
113685,Christoph Stangl,M
99316,Juan Rejas,M
69561,Lin Chau-Tai,F
127315,Douglas Wakiihuri Maina,M
99675,Kyle Reyes,M
50360,Hsieh Pei-Hua,F
3150,Jorge Luis lvarez Galvez,M
95436,Oleh Polyvach,M
69469,Hans Gustaf Liljedahl,M
48170,Erik Ragnar Heurlin,M
111497,Ladislav md,M
107892,Redep Selman,M
8169,Michael Gerard Barry,M
35766,"Kristina Lina ""Tina"" Flognman",F
63654,Ren Kremer,M
43266,Johan Hagbart Pedersen Grttumsbraaten,M
100878,Eileen Robinson,F
76834,Jill Nichole McCabe,F
14582,Ilona Brand (-Oeckel),F
108820,Vladimir Borisovich Shchukin,M
65524,"Thomas Joseph ""Tom"" LaGarde",M
124495,Flavio Vanzella,M
71661,Mervyn Richard Luckwell,M
124627,Antonio Vargiu,M
42501,James B. Green,M
101922,Claude Roques,M
124909,Mikhail Vyacheslavovich Vdovin,M
81688,Werner Moring,M
38408,"Benjamin Benito ""Benny"" Garcia",M
85342,Andrew Clifton Nicholson,M
25548,Emma Davies (-Jones),F
124921,Irene Vecchi,F
15720,"Thomas ""Carlton"" Bruner",M
37762,Pierre-Richard Gaetjens,M
100801,Irene Rose Robertson,F
68427,Luca Leonardi,M
53649,Ekkachai Janthana,M
100550,Elsy Rivas,F
55533,"Stanley F. ""Stan"" Jones",M
117889,Khawaja Muhammad Taqi,M
43467,Mario Ivn Guerrero Ramrez,M
27375,Juraj Deme,M
98544,Shelagh Hudson Ratcliffe,F
23875,Kendall Duane Cross,M
47436,"Albert Percy ""Red"" Henderson",M
68680,William Letriz,M
4660,Dmitry Borisovich Apanasenko,M
37874,Ludovic Gal,M
107518,Jlia Sebestyn,F
36707,Jean-Pierre Frantzen,M
32517,Charles Eng,M
24996,Franoise Odette Damado,F
74279,Mar Mar Min,F
115836,Sun Linlin,F
17707,William Campbell,M
127102,Carl Johan Wachtmeister,M
123951,Paul Van Halteren,M
8830,Alain Baxter,M
120700,Buse Tosun,F
14771,Antnio Valente da Gama Brz,M
134162,"Jacob Dirk ""Jaap"" Zielhuis",M
27884,Patricia Yvonne Devine (-Gloag),F
63390,Jan Kralj,M
130563,Franz Wolf,M
27700,Maurice Jean Desaymonet,M
74827,"Christian F. ""Chris"" Marlowe",M
81510,Eduardo Moreno,M
93084,Ioannis Persakis,M
129435,Ulf Peter Widn,M
30778,Walter Paul Drst,M
32586,"Joseph C. ""Joe"" English",M
95959,Kerri-Ann Pottharst,F
104903,Philip Selvaraj Sankey,M
11775,"Stanley John ""Stan"" Bissell",M
132743,Vadim Yunash,M
960,"Robert Edward ""Bob"" Adlard",M
53596,Josef Jnsk,M
10165,Denise Benning (-Reid),F
53231,Dragoslav Jakovljevi,M
36666,Angela Franke,F
41605,Colette Goossens,F
121383,Vladlen Kostiantynovych Trostianskiy,M
25989,Charles-Philbert Flix Marie de Cout de Lorry,M
47697,Sophie Herbrecht,F
6981,Peter Oluwaclamilare K. Bakare,M
128110,Jean Marie Octave Constant Washer,M
133631,Kathrin Zettel,F
17152,Rodolfo Fortunato Caccavo Baldi,M
43435,Evandro Motta Guerra,M
77541,Fanahan McSweeney,M
82253,Ragnhild Mowinckel,F
124414,"Geoffrey Peter ""Geoff"" Vanderstock",M
33906,Nadjmeddin Reza Darioush Farabi,M
70195,Jia Liu,F
46692,Brittany Hayes,F
5474,"Victor Hugo Ascarrunz Fonseca, Jr.",M
87208,Ryuichi Obata,M
32630,Stephanie Marie Enright,F
124499,Angelo Vanzin,M
75280,Brenda Martinez,F
119664,Askale Tiksa Benti,F
22113,Mark Wayne Cockerell,M
23914,Francisca Crovetto Chadid,F
82061,Cydonie Camille Mothersill (-Modibo),F
102877,Nikita Rukavytsya,M
108959,John J. Shene,M
2270,Emilio lava Sautu,M
127792,Wang Jong-She,M
26040,David de Gea Quintana,M
115728,James Paul Sullivan,M
65180,Kwon Chang-Hoon,M
106999,Wolf Rainer Schubert,M
130079,Deanne L. Wilson (-Nicholas),F
25118,Patricia Danii (-Medac),F
94130,Danuta Zdzisawa Piecyk,F
122146,Nigora Tursunkulova,F
16052,Stphane Buckland,M
20382,Ilya Vladimirovich Chergeyko,M
38712,Mark James Garner,M
67961,"Raylinos Joaquin ""Reily"" Legito",M
10883,Clifton Bertrand,M
98527,Eino Rastas,M
61238,Milo Knobloch,M
32598,Franck Steeven Engonga Obame,M
65930,Abdellah Lamrani,M
113998,Irene Steer (-Nicholson),F
128501,"Petrus Johannes ""Piet"" Weemers",M
35592,Christophe Flacher,M
59193,"Evangelia ""Eva"" Khristodoulou",F
18902,Gilbert Lenin Castillo Rivera,M
1241,Florencio Aguilar Mejia,M
19406,Aldona esaityt-Nennien,F
67786,Lee Seung-Su,M
80812,Lszl Molnr,M
134044,Zhou Yinan,M
117755,Tang Kei Shan,M
74475,Ryszard Antoni Marczak,M
119180,Serge Thomas,M
20618,"Aline ""Chicria"" da Conceico da Silva",F
69761,Lars Mattias Lindgren,M
85833,Irina Kostadinova Nikulchina,F
96084,"John Vincent ""Jack"" Powell",M
48195,Robert Donald Hewitt,M
66698,"Victoria Jane ""Vicky"" Latta",F
71601,Mariano Daniel Lucca,M
115112,Eduard Anatolyevich Streltsov,M
128388,Christiane Weber (-Bellmann),F
75737,Hugh Walter Mason,M
107586,Pyotr Nikolayevich Sedov,M
12705,Aleksandr Viktorovich Bogdanovich,M
56589,Theodoros Kalakonas,M
85511,Jaime Nielsen,F
29495,Fabiana dos Santos,F
75001,Kirstie Claire Marshall,F
123976,Mirjam van Hemert,F
130565,"Gabriela Petra ""Gaby"" Wolf",F
32761,rpd Erds,M
99768,George Vincent Rhoden,M
81083,Miguel Montes,M
80231,Neva Mkadala,M
20492,"Frances ""Bonny"" Chesson",F
76717,Riccardo Mazzetti,M
98652,Mario Ravagnan,M
71469,rjan Lvdal,M
118076,Chiyori Tateno (-Masuchi),F
76318,Nick Matuhin,M
84259,Biser Naumov,M
23203,Agostino Cossia,M
98985,"Rosalind Jane ""Roz"" Reekie-May",F
4108,Frode Andresen,M
106563,Wolfgang Schmidt,M
124281,Simon van Velthooven,M
79519,Nisha Millet,F
1402,Mushtaq Ahmed,M
91110,Park Tae-Gyeong,M
111967,Zenon Snylyk,M
114767,Jeremas Stokes Brown,M
462,"Matthew ""Matt"" Abood",M
90791,"Thomas ""Tom"" Pappas",M
129725,"Deborah ""Debbi"" Wilkes (-Darroch)",F
89637,Theratil Rajiv A. Ouseph,M
115261,Thorstein Thomassen Stryken,M
74989,Christine Irene Marshall,F
10671,Verona Marolin Bernard-Elder,F
24737,Costic Dafinoiu,M
39507,Khristina Tancheva Georgieva,F
60567,Judit Kiss,F
94761,Virginio Pizzali,M
2096,Ibrahim Khalef Al-Rabeeah,M
132420,Yoto Vasilev Yotov,M
114493,"Andrew David ""Andy"" Stewart",M
48922,Sjoerd Evert Hoekstra,M
35951,Mike Fokoroni,M
50071,Adnan Houjeij,M
76674,Frank Maziya,M
15336,"Christopher Dean ""Chris"" Brooks",M
85126,Charles Edmund Newton Robinson,M
116029,Tadas ukeviius,M
85592,Esko Ilmari Niemi,M
65964,Halvor Sannes Lande,M
113470,Arthur Claude Champion St. Norman,M
10185,Laurence Bensimon,F
86158,Kwame Nkrumah-Acheampong,M
65397,Hasnaa Lachgar,F
31913,Mohamed Jalal El-Din El-Guindi,M
34536,Antony Gerardus Fennema,M
38115,"Edward G. ""Ed"" Gamble",M
56056,Magda Maria Henrietta Julin (Mauroy-),F
113815,Sanja Starovi,F
132918,Aleksey Sergeyevich Zagorny,M
16594,Dyrol Jay Burleson,M
64043,Andrey Krukov,M
45448,Andrzej Hanisz,M
25052,Jean Damman,M
102420,Louis L. Rousseaux,M
127506,Egbertus Jacobus Waller,M
130737,"Jennifer ""Jenny"" Wood",F
131324,Xu Lei,F
130486,Wilfried Friedrich Hans Whler,M
98395,Paschoal Caetano Rapuano,M
45558,Erika Marie Hansen (-Stebbins),F
34473,Marouane Fellaini-Bakkioui,M
50179,"James Guthrie ""Jim"" Howden",M
124582,Roland Robert Varga,M
110381,Karin Singer (-Randegger),F
19801,"Prudence Marguerite ""Pru"" Chapman (-Young)",F
131862,Olena Oleksandrivna Yanovska,F
64906,Masatoshi Kushibiki,M
26417,Isabel Duval de Navarre,F
24374,"Thomas Preston ""Tom"" Cushman",M
25635,"Kenneth Bryan ""Kenny"" Davis",M
37527,Ivn Fundora Zaldivar,M
112878,Nina Sovinek,F
37349,Orlando E. Fuentes,M
117556,Matti Kalervo Tammelin,M
17418,Ryan Callahan,M
32688,Kurt Epstein,M
100926,Dayron Robles Planes,M
114272,Otto Karl Paul Stendel,M
66838,"David Lester ""Dave"" Laut",M
2149,Hashim Alaoui Al-Sharfa,M
37917,Tristan Gale (-Geisler),F
36036,Luis Heberto Fonseca,M
65036,Dagmar Kuzmanov,F
104470,Marte Samson,M
74108,Paul Christian Manning,M
29747,Ferenc Dzsa,M
115677,lyas krolu,M
124559,Sergio Varetto,M
45206,Abdel Aziz Hammi,M
4778,Miguel Araico lvarez,M
46088,Troels Harry,M
117474,Urho August Tallgren (-Talke),M
39819,Al-Hedi Al-Gharbi,M
48687,Peter Hirzel,M
29900,Ludwig Drescher,M
3137,"Eduardo C. ""Eddy"" Alvarez",M
85001,Karl Neumeister,M
101778,Sergio Germn Romero,M
25109,Jean-Pierre Danguillaume,M
50496,Huang Xu,M
29403,Alfons Dorfner,M
39842,Marine Ghazaryan,F
126813,Vyacheslav Nikolayevich Voronin,M
29486,Ane Marcelle Gomes dos Santos,F
116941,Zygfryd Ludwik Szotysik,M
11974,Carol Ann Blackman,F
111733,N. M. Smith,M
72827,Joaqun Madrigal Polanco,M
11089,Hortense Clementine Bewouda Kamni,F
104587,Ernesto Snchez,M
75459,Glafira Sergeyevna Martinovich,F
39321,Joseph Gemayel,M
49415,Andrea Mary Holt,F
52088,Alexandru Ioanovici,M
108000,Peter Sendel,M
133003,Tanja akelj,F
32933,Philippe Ermenault,M
119046,Sigurd Johan Thinn,M
8713,Alfred Baum,M
22857,"Bradford Paul ""Brad"" Cooper",M
57497,Vladimir Aleksandrovich Karpets,M
86165,No Do-Cheon,M
83371,"Mirade ""Kenny"" Mwape",M
61771,Werner Kok,M
122733,Zoltan Uray,M
77113,Jimmy McGee,M
12069,Claude Blanchard,M
2812,Yves Allegro,M
84395,Beauty Nazum Nahar,F
67398,Emilio Lecuona Ley,M
67108,Ahmed Lazreg,M
132769,Yury Aleksandrovich Yurkov,M
113446,Konrad Srzednicki,M
102182,Cesare Rossi,M
103253,Andrey Anatolyevich Rybakov,M
31949,Mohamed Gamil El-Kalyoubi,M
61542,Edward Koczb,M
91280,Arout Parsekian,M
131407,Moustafa Yaghcha,M
91373,Reinaldo Paseiro Rodrguez,M
84103,Elina Vavailagi Nasaudrodro,F
54300,Jeon Jong-Ha,M
87612,Taveuni Ofisa,M
81235,"Nathaniel Ford Moore, III",M
98926,"Stephen Geoffrey ""Steven"" Redgrave",M
108503,"Alexandra Luise ""Alex"" Shaffer (-Wubbels)",F
29149,Jan Andrzej Dombrowski,M
77351,Ian James McLauchlain,M
107686,Didier Seguret,M
8293,Enzo Bartolini,M
39996,Cristian Giantomassi,M
133521,Mourad Zelfani,M
100027,Karin Richert-Balzer,F
68653,Justin Dashaun Lester,M
84871,Nomen Nescio,M
43209,Charles Paul Grupp,M
84301,Juan Carlos Navarro Feijoo,M
72248,"Jason ""Jay"" Lyon",M
130665,Won Young-Jun,M
33605,"Lszl ""Leslie"" Fadgyas",M
126527,Dana Whitney Vollmer (-Grant),F
75327,Ivis Hayde Martnez,F
107795,Suzuko Seki,F
100244,David Adamovich Rigert,M
10756,Roger Manuel Berrio Hernndez,M
32357,Alfred Louis Anselme Elure,M
105176,Hassan Sardar,M
113991,Hartwig Steenken,M
1731,Semra Aksu (-Bayan),F
111240,Grit Slaby,F
105225,Toivo Kalervo Sariola,M
64952,Jen Kuti,M
27517,Stefan Denifl,M
117351,Osamu Takechi,M
55141,"Richard Andrew ""Butch"" Johnson",M
69420,Dsir Justin L. Ligon,M
18669,Paolo Casadei,M
24874,Isabella Dal Balcon,F
80606,Sayed Abdollah Mojtabavi,M
53014,Regina Jacobs,F
100451,Alcides Risco Batista,M
42596,Sarah Joelle Gregorius,F
87386,Patrick O'Connor,M
68274,Lawrence Lemieux,M
124072,"Alexandre ""Alex"" Van Linden",M
25307,Mark Algernon Quinn Darley,M
74953,Catherine Marsal,F
39622,Friedrich Wilhelm Gerhard,M
12037,Eric John Blake,M
51150,Eevi Maria Huttunen (-Pirinen),F
86778,Marlyse Nsourou,F
120622,Reinier Torres Riveaux,M
9762,Olga Konstantinovna Belova-Gorbunova,F
3759,"Paul Kuhlman ""Poul"" Andersen",M
36320,Gerald Sargent Foster,M
16192,Matas Bhler,M
44819,"Edward ""Ted"" Hale",M
86177,Tavevele Noa,M
27876,Grard Devillard,M
14550,Iain Brambell,M
57015,Kang Myong-Suk,F
132174,Yeung Sauking,F
36559,Charles Francis,M
62492,Angel B. Koritarov,M
66460,Henning Karl Larsen,M
35567,Hrvoje Fiuleto,M
100221,Bilal Ahmed Rifaat,M
112876,Galina Aleksandrovna Sovetnikova (-Stepanova),F
52082,Mairi Ioannidou,F
96928,Iryna Pukha,F
108734,Abdel Vares Sharraf,M
64513,Sergey Yuryevich Kulibaba,M
102511,"Victoria ""Vicki"" Roycroft (Rose-)",F
131025,Wu Chao,M
80303,Emilie Moberg,F
35484,Paul William Fisher,M
4457,"Christopher John ""Chris"" Anstey",M
123857,Annita van Doorn,F
119517,Hilmar orbjrnsson,M
7967,Tarasue Barnett,F
49779,Walter Hrl,M
40062,"Ann Susan ""Sue"" Gibson (-Robson)",F
11819,Klaus Bittner,M
46679,"Anthony ""Tony"" Hayde",M
33203,Bernard Esterhuizen,M
78241,Claudine Mendy,F
130658,Won Chang-Yong,M
16404,Carl Fredrik Buns,M
81493,Tanja Morel,F
122034,Mlanie Turgeon,F
2755,Firouz Alizadeh Fard,M
4433,Aleksandre Anp'ilogovi,M
112778,Brigitte Soucy,F
24416,Rudolf Cvetko,M
75034,Andrzej Marszaek,M
96295,Peter Prei,M
53880,Edward Lawrence Jaworski,M
87519,Nduka Emmanuel Odizor,M
21620,Petre Cimigu,M
121765,Olena Leonidivna Tsyhytsia,F
86795,Mpesela Ntlot'soeu,M
87573,Brigitte Oertel,F
27642,Senna Sandra Deriks,F
67506,Lee Do-Hui,F
106033,Helprich Haico Stephanus Adrianus Scharn,M
76556,Florian Mayer,M
38230,Gang Min-Hyeok,M
66854,Patrice Lauzon,M
105741,Bharat Sawad,M
115922,Pia Mariane Sundhage,F
129005,"Izak Cornelis Eric ""Erik"" Wesdorp",M
133289,Bruno Zarrillo,M
92118,Hans Eiler Pedersen,M
44119,Grzegorz Guzik,M
25074,Sneana Danetovi (Ristivojevi-),F
48485,Hilma Aparecida Caldeira,F
69696,Karl Robert Lindblom,M
120082,Wiesaw Tokarz,M
127388,"Alfred Percy Walker, Jr.",M
132560,Yu Hourun,F
90706,Ilias Papageorgiou,M
120166,Marianna Tolo,F
40693,Anastasia Gloushkov Leventhal,F
13944,Serge Bouemba,M
64052,Jnis Krmi,M
89030,Brian Ernest Orser,M
79015,Emmanuel Michon,M
86909,Bakhtiyer Nurullayev,M
21595,Aigars Cipruss,M
131279,Xie Xingfan,F
7386,Henrik Baltzersen,M
119573,Ricardo Ticchi,M
25150,Jack Tupper Daniels,M
42646,Jean-Pierre Grs,M
56495,Roman Kainz,M
68813,Eugeniusz Stanisaw Lewacki,M
105603,"Stephen Read ""Steve"" Savage",M
61001,Adolphe Christiano Klingelhoeffer,M
14336,Raelene Ann Boyle,F
17644,Charles Ralph Campbell,M
70003,Tara Kristen Lipinski (-Kapostasy),F
26872,Bernard Decoux,M
83721,Zoltan Istvan Nagy,M
20767,Petre Chirculescu,M
86299,Maike Nollen,F
893,Lawrence Adegbeingbe,M
84319,Kstutis Navickas,M
25112,"Daniel ""Dani"" da Cruz Carvalho",M
29440,Pierre Joseph Dormeuil,M
77584,"Christopher Peter ""Chris"" Mears",M
41967,Lourdes Gourriel Delgado,M
90332,Anders Mikael Palmr,M
27544,Elliott H. Denman,M
87028,Anna Nyri,F
94598,Joo Pires,M
111522,Aleksey Grigoryevich Smirnov,M
25287,Paul Darby-Dowman,M
87185,Terence Noel O'Brien,M
111587,"Caroline ""Carol"" Smith (-Macias)",F
5966,Miika Juha Ilmari Aulio,M
32745,Erdene-Ochiryn Ochirsren,F
54109,Elizabeth Ann Jenner (-Ewer),F
15389,Juan Brotto,M
118313,Bernard Johan Christiaan te Hennepe,M
121264,Pascale Marie Odette Marcelle Trinquet-Hachin,F
16581,Cornelia Brki (de Vos-),F
40028,Marie-Jose Gibeau-Ouimet,F
94371,George Cecil Pim,M
122807,Mario Roberto Uriburu Per,M
23767,Cristiane Rozeira de Souza Silva,F
29959,Stanislas Dripaux,M
21562,Gheorghe Ciochin,M
121049,Victoria Travascio,F
113744,Brian E. Stanton,M
80039,Gyrgy Mitr,M
124602,Francisco Vargas Ramrez,M
29506,Marcelus Marcili Marcili Silva dos Santos,M
61523,Vera Minna Chantelle Kock,F
44924,Simon Hallenbarter,M
8227,Friederike Barth (-Sievers),F
27535,Vladimir Gennadyevich Denisov,M
126181,Carlo Vitale,M
73555,Galina Gennadyevna Malashenko,F
109166,Vera Vladimirovna Shimanskaya,F
62359,Lotte Kopecky,F
53400,Refiloe Jane,F
78515,Risto Veikko Tapio Meronen,M
48556,Lars Hinneburg,M
88680,Kiyoko Ono (Oizumi-),F
104228,Jorma Pertti Salmi,M
130921,Sergiusz Woczaniecki,M
132246,Yip Hor Man,M
21644,Guido Citterio,M
124194,Eugne Van Roosbroeck,M
126758,Andr Vonarburg,M
103404,Jaakko Sakari Saari,M
69126,Li Wenkai,M
21387,"William James ""Billy"" Churchill",M
118654,Simon Duncan Terry,M
16396,Hansje Bunschoten,F
31205,Alejandro Echaniz Partida,M
53017,Allan Hagelskjr Jacobsen,M
110684,Gudrun Sinnhuber (-Viertler),F
5194,Jay Joseph Hoyland Arnette,M
5487,Marko Tapio Asell,M
129342,"Mitchell Ryan ""Mitch"" Whitmore",M
17667,Iain Campbell,M
36626,Poul Erik Frandsen,M
98192,Ricardo Ramos Vargas,M
